id,text,ann1_lv1,ann1_lv2,ann1_lv3,ann2_lv1,ann2_lv2,ann2_lv3,keyword,source,title,label
###,本来社会选择的就只有有价值的人，没有价值的东西是生存不下去的（但是最终一切都不会有意义，所以意义本身就是一个悖论我们不去深究意义是防止自己陷入虚无主义）博主的言论太不成熟了，有些想当然。反对社会达尔文主义的主流思想是需要保持物种的多样性，以防突发灾难，而不是博主所说的“傲慢”等,1,2,,0,,,儿童,微博,,0
###,不是小康了吗？还有低保？,1,1,,1,2,,伤残人员,微博,,0
###,本来就是为了好看为了申论好看为了得高分害,1,2,,1,2,,普通人,微博,,0
###,在敬老院见到了遗体，但是在火葬场全程没有见到。按照正常程序火葬场是有告别仪式的，特殊情况草草处理了，零下二十度的天亲戚都是阳着发着烧在火葬场外面冻着等的,1,3,3,1,3,3,老人,微博,,0
###,残疾人不妨碍不管的。,0,,,0,,,弱势地位群体,微博,,0
###,那倒没有。但是我经历过一次家属的医疗事故看到这种事心里生气而已。,0,,,0,,,老人,微博,,0
###,我同学家里开路虎威尔法人家依旧是低保户,1,1,,1,1,,伤残人员,微博,,0
###,想说啥是我的自由，你管的才宽doge],1,2,,1,2,,伤残人员,微博,,0
###,公职人员人员有一个不吃拿卡要的我都不信，是一个都没有,0,,,1,1,,伤残人员,微博,,0
###,这是啥医院哦！啥家属哦允悲],1,1,,1,1,,老人,微博,,0
###,评论里意思是单亲妈妈不配化妆，不配精致，不能拍视频吗？好奇怪啊,1,2,,1,1,,单亲家庭,微博,,0
###,特别是黑人小孩，老师会带着他们去农场摘棉花doge],1,3,2,1,1,,儿童,微博,,0
###,这么大的事就你这里报道了，讨薪被抓本来以为会热搜，没想到热搜上媒体都在把疫情娱乐化，真的挺悲哀，没放开的时候以前阳了都躲躲藏藏的生怕别人知道，现在就娱乐化了，媒体真是最好的喉舌啊，哀叹不已，有良知的新闻人不多了。,0,,,1,3,3,弱势地位群体,微博,,0
###,人难的时候只有自己知道,1,3,3,1,3,3,伤残人员,微博,,0
###,确实是，说什么嫁给他又不是嫁给他父母的多半是没结婚的人说的二哈],1,2,,1,3,1,单亲家庭,微博,,2
###,这就刻薄了，你们双亲家庭的孩子心态可真好,1,1,,1,1,,单亲家庭,微博,,0
###,感谢你的解释，支持你！尤其是那句，不要因为大家的目光在哪里，就将那仅有的些许光明洒在哪里。,0,,,0,,,伤残人员,微博,,0
###,我们一不做就没有生意没有收入,0,,,0,,,普通人,微博,,0
###,自己不看视频还嘴硬，你说“有那机会认吗被截图打脸后再强行杠，承认自己没仔细看有那么难吗二哈],1,2,,1,2,,老人,微博,,0
###,百姓生活之艰难，此为一斑，,1,3,3,1,3,3,伤残人员,微博,,0
###,失敬失敬。还真和您不是一个阶级和立场的挤眼],1,2,,1,2,,弱势地位群体,微博,,0
###,我就在评论区找反思的，果然,1,3,1,1,2,,普通人,微博,,0
###,哎估计她原生家庭也不好老公一家也不好她自己进退难好多都是生了孩子才发现男的根本不靠谱,1,3,3,1,3,3,妇女,微博,,0
###,没必要跟NC辩论，八成又一个义务教育都没读完的人,1,2,,1,2,,伤残人员,微博,,0
###,德国不是二战后就一直残废的吗？,1,1,,1,1,,伤残人员,微博,,0
###,？我有一个朋友跟你说的完全一样,0,,,0,,,单亲家庭,微博,,0
###,干了一年不给工资天理难容,0,,,1,3,3,弱势地位群体,微博,,0
###,他妈如果不是残疾人，那就有问题了。如果他妈是残疾人单列施保，那只跟本人有关系，跟家里人经济条件没有关系。,0,,,1,3,2,弱势地位群体,微博,,0
###,百万粉丝的账号，是很值钱的社交资产了。之前有平台网红离婚，就专门规定哪个账号归谁，跟瓜分其他婚内财产一样的,0,,,0,,,妇女,微博,,0
###,所以马克思主义很伟大哦，它的内在逻辑与社会达尔文主义天然相悖，始终认同人生来自由平等，是丈量天地万物的唯一尺度。可以说他乌托邦，但没人敢说他不是个英雄,0,,,0,,,儿童,微博,,0
###,搞什么群体置换？就你识得几个字就开始带节奏？,1,2,,1,2,,伤残人员,微博,,0
###,讨薪还有恶意之说，聪明的中国人真是会发明创造。,1,1,,1,1,,弱势地位群体,微博,,0
###,视频里说的是埋葬。而且哪怕是火葬也是可以和遗体告别的。我只能说家人比医生离谱十倍。,1,1,,1,1,,老人,微博,,0
###,我们村之前也有（大概五年前被一个没办上低保的真穷困户上访举报了，之前那个村干部已经蹲大牢出狱了,0,,,0,,,伤残人员,微博,,0
###,自由主义：别别别，配不上配不上,1,2,,1,2,,弱势地位群体,微博,,0
###,掀开的是医院里围病床的帘子，不是盖脸上的被单,0,,,0,,,老人,微博,,0
###,正常，我以前手机在公交车上被偷了，我附近的人都看到了，但是没有人告诉我，全都盯着我看，我还很莫名其妙觉得盯着我干嘛？然后下车要打电话的时候摸了下手机，我才意识到他们眼睁睁的看着我被偷走了手机，都没有人哪怕悄悄提醒我一下…,1,1,,1,1,,普通人,微博,,0
###,隔离在目前是国家慎重研究以后相对比较可行的防疫抗疫举措，隔离没有错，但是隔离以后请保障民生，做到特殊情况特殊处理，我们的敌人不是防疫抗疫，是部分不作为的人,1,2,,1,3,2,普通人,微博,,0
###,看了香港的数据，老年人太需要好的疫苗了，死亡率差了近三倍,1,3,3,1,3,3,老人,微博,,0
###,谢谢法律引用看起来很厉害的样子,0,,,0,,,弱势地位群体,微博,,0
###,结果所有人指责我，说女人就该比男人小一些。拿女人成熟早，应该多做家务带孩子，也要多赚钱。老公才能手心。她们还一起连我也教育，我直接说那我找个童养夫来家培养也不要同龄男人了，反正都得伺候，年纪小培养说不定还对我感情深。她们又喷我说女人不能找年纪小否则被男人甩。我说男人不怕被我甩？,1,2,,1,2,,单亲家庭,微博,,0
###,这样没有低保？这是没作为？,1,2,,1,2,,弱势地位群体,微博,,0
###,我记得有篇报道是联系上另外一家了，他们说元旦假期，没空处理半斤八两，都是送养老院后不管不顾的。,1,2,,1,2,,老人,微博,,0
###,没结婚证法定上就不是夫妻，赶紧跑路！,1,3,1,1,3,2,妇女,微博,,2
###,说白了还是对自己的道德枷锁太重了，有孩子也可以谈恋爱啊，干嘛只做母亲的角色,1,3,1,1,3,1,单亲家庭,微博,,3
###,太惨了，连环骗，一年的坏运气都在那天用完了。,1,3,3,1,3,3,普通人,微博,,0
###,有研究称，对于孩子成长最重要的不是有没有爹，而是稳定的陪伴和生活环境摊手],1,3,1,1,3,2,单亲家庭,微博,,2
###,这说的对，刘鑫跟陈世锋沆瀣一气，作证也都是伪证，差点把陈世锋放了。现在不也说自己跟陈世锋愉快么，恶心死人,1,2,,1,2,,妇女,微博,,0
###,不大会挖鼻]因为现在的社会大家都只关心自己，不cue别人，你自己过好自己才重要,1,3,2,1,3,2,单亲家庭,微博,,1
###,你非要钻牛角尖的话，那他还不知道心疼他妈没菜?呢！再怎么活着的生活更重要不是？另外你的意思如果是女孩就不会想着给老爸买墓地么？人家只是想表示孩子有心懂事，你不要过分解读了，跟男孩女孩没关系！,1,2,,1,2,,单亲家庭,微博,,0
###,砖家误国，但时到今日也不可能回去，按说如果放开也应该选在夏天放开才是最好的时机。,1,3,1,1,3,2,普通人,微博,,2
###,救人难道不是因为我们能共情别人的痛苦？,1,3,1,1,3,3,儿童,微博,,1
###,不知道还有多少的疾苦人民在低层硬撑着，不敢想像呀,1,3,3,1,3,3,伤残人员,微博,,0
###,死者为大，入土为安！一个十岁孩子都懂的道理，你却可以笑着说,1,2,,1,2,,单亲家庭,微博,,0
###,不用费劲得来的总有人喜欢,1,3,1,1,3,1,伤残人员,微博,,3
###,被城管赶得都那么下意识的行为了你们怎么没早点发现现在有热度了又来做好人（吴京那个表情包呢),1,2,,1,2,,伤残人员,微博,,0
###,我当然知道公务员和事业单位，只是想说以前的国企doge],0,,,0,,,普通人,微博,,0
###,我有点好奇啊，这个单亲是什么标准呢，像我这种爸妈在上大学以后离婚的算不算呢？,0,,,0,,,单亲家庭,微博,,0
###,我同学家里两套楼，手里有好几个奢侈品的包，父母做生意家里低保户,1,2,,0,,,伤残人员,微博,,0
###,社工工作真的很难。劝不动的太多了,1,3,3,1,3,3,老人,微博,,0
###,还要钱？还有王法吗！还有法律吗？,1,2,,1,2,,弱势地位群体,微博,,0
###,评论里都没看视频就发表评论吗家属确认了遗体还拉回去了，家属连自家老人长什么样都认不出来,1,2,,1,2,,老人,微博,,0
###,低保给他们怎么了？都给村长家的狐朋狗友了吐],1,1,,1,1,,伤残人员,微博,,0
###,有没有癌症不是看有没有做化疗。做了化疗的那肯定是得癌症了，但是得癌症的不做化疗也会死。另外声明下，我不觉得单亲孩子有问题，但是我个人感受单亲孩子在男女关系上没安全感的情况比较严重，这个要看另一半自己处的感觉，跟他父母无关,1,3,1,1,3,2,单亲家庭,微博,,2
###,你就是拿命去博，也是韭菜一根，葱都算不上。资本多厉害：有钱能使鬼推磨,1,2,,1,2,,弱势地位群体,微博,,0
###,家有老人，自己有一天也会是老人，老吾老以及人之老,1,3,3,1,3,3,老人,微博,,0
###,另一家都不知道吗？都不去医院看老人吗,1,1,,1,3,1,老人,微博,,3
###,女方是太老实了自己提出来的，要是不说，连这个“污点”都不会有。结婚证都没有，出哪门子轨了？最多算移情别恋吃瓜],1,3,1,1,3,2,妇女,微博,,2
###,那就别接受了，单亲家庭的孩子都有心理问题如果是我，我也不会让我孩子小单亲家庭的孩子,1,3,1,1,1,,单亲家庭,微博,,2
###,拜登它们除了偷石油就是杀人放火无恶不作,1,1,,1,1,,弱势地位群体,微博,,0
###,这种没低保那什么人才有资格低保？艹,1,2,,1,2,,弱势地位群体,微博,,0
###,残疾也不给低保汗],1,3,2,1,3,3,弱势地位群体,微博,,1
###,google一下就知道的问题也要问，无知吧,1,2,,1,2,,伤残人员,微博,,0
###,同学，是生活在城市中心的人吧，除了城市以外的地方，越是生活经济水平低，越是低保难办，个中原由，懂得都懂,1,3,3,1,3,2,弱势地位群体,微博,,1
###,我前女友单亲他妈妈控制欲就特别强…就活在自己的世界里,1,1,,1,1,,单亲家庭,微博,,0
###,对与错，心里没数么？,1,2,,1,2,,妇女,微博,,0
###,没必要强制推行疫苗，不打随便，反正生死有命。,1,3,1,1,3,1,弱势地位群体,微博,,3
###,你瞅你说的话，有人信吗？低保都给有关系吗的了吧。,1,2,,1,2,,伤残人员,微博,,0
###,不是这个感觉，就是有很明显的不一样。,0,,,0,,,单亲家庭,微博,,0
###,大学里穿名牌的低保户一抓一大把,1,1,,0,,,伤残人员,微博,,0
###,物品消杀，家庭消杀，国际快递要等一段时间…这些全都是无知！无知是一种恶。,1,3,1,1,3,1,老人,微博,,3
###,很有可能是登记的时候，电话号码错误。话说，住院都没有家属吗？,1,3,2,1,3,2,老人,微博,,1
###,清零公知和媒体疫情就好了一半另一半就是那些带节奏不要脸的唐飞可爱],1,1,,1,1,,弱势地位群体,微博,,0
###,wow，开始整体网暴单亲家庭的孩子了啊doge],1,3,1,1,3,1,妇女,微博,,3
###,政策也是吹着空调制定出来的，脱离群众太久打call],1,2,,1,1,,普通人,微博,,0
###,不发钱你就不吃饭了是吧,1,2,,1,2,,弱势地位群体,微博,,0
###,诅咒完有什么用？该分还不是要分,1,2,,1,2,,单亲家庭,微博,,0
###,看到你这我笑死了哈哈哈哈,1,2,,1,2,,老人,微博,,0
###,收购价大于零售价的事你不知道doge],1,2,,0,,,弱势地位群体,微博,,0
###,你全家只会剩一人了,1,2,,1,2,,妇女,微博,,0
###,差不多也是在一时冲动下救的,1,3,1,0,,,儿童,微博,,1
###,这么同情刘鑫，赶快把她下半辈子都包了，她已经完蛋了，陈世峰出来第一个要杀就是她。,1,1,,1,3,1,妇女,微博,,3
###,ZF说的话有时候就是放屁,1,1,,1,1,,伤残人员,微博,,0
###,因为有这样的例子，所以才会有这个梗,0,,,0,,,伤残人员,微博,,0
###,因为，生存都有问题时，还执着于精神的寄托，那着实有点悲哀了。可能是家里有什么亲人潜移默化的，小孩都是单纯善良的，在于家长如何教育引导吧。脑子有点拎不清，唉仅讨论视频传达的信息）,1,3,3,1,3,3,单亲家庭,微博,,0
###,建议吐槽鬼拉黑一波，这个评论区黑线]我算是开了眼了,1,2,,1,2,,单亲家庭,微博,,0
###,真的，感觉莫名其妙的。,1,2,,1,2,,单亲家庭,微博,,0
###,但从总体上来看正常的家庭还是占大部分,1,3,2,1,3,2,单亲家庭,微博,,1
###,那你说什么屁话，犟嘴一张由你说？,1,2,,1,2,,伤残人员,微博,,0
###,12月20号打的第四针，29号去医院照顾父亲。基本是在羊群里，4号出院现在没有任何症状试剂盒检测阴性。,0,,,0,,,老人,微博,,0
###,这个确实是我没看全，我看到他有残疾补贴和社保。,0,,,0,,,伤残人员,微博,,0
###,都在说为啥不让国外的疫苗进来，我回了一句美国不也死了一百多万，他们疫苗也没啥用啊，瞬间安静了,0,,,0,,,老人,微博,,0
###,说实话有其母必有其女，诈骗十万日元堕胎费真不是一般人可以做出来的,1,1,,1,1,,妇女,微博,,0
###,但是弱势地位群体能获得资源更少,1,3,2,1,3,2,儿童,微博,,1
