id,文本,文章名,最终标注,来源,检索关键词
#####,我觉得过个十几年，这样的情况应该会有改观吧,你看得起弱势地位群体么？,1,知乎,弱势地位群体
#####,西方的爱心到不了这,,0,微博,弱势地位群体
#####,你想抱怨当初就不要结婚，我很可怜你如今因为妻子的身体抛弃了她,https://www.zhihu.com/answer/122714076,2,知乎,伤残人员
#####,之前那个律师不就是这样，包养了幼女，还特意等到成年才发生关系，虽然最后被反咬一口，但是最终似乎也没被判刑，只是驱逐出境了,,0,微博,儿童
#####,确认肤色确认性别,#中国妇女报# 合着这是双标呢最大的拳师没想到是你@中国妇女报 ,3,微博,妇女
#####,我当时也很小，第一次坐在警察的那个审讯室里审犯人的凳子上，我真不知道为啥让我坐在那里，让我坐笔录，让我签字，告诉我小偷是外地的，基本不会找到，让我不要抱有希望，但是，监控都拍到了，警察找一个监控都能拍到的人，这么难吗？,,0,微博,普通人
#####,我这边残联更搞笑，工作都要我找亲戚解决。18年体制改革，来了五个关系户。亲戚都在政府上班，残联理事长就把考进去的肢体残疾的男生给逼走了。我本人就是听力残疾，认识那个肢体残疾的男生。我这边残疾人考公都没有岗位，江浙那边有残疾人考公的岗位都要本地户口才能报名考试。。。,https://www.zhihu.com/answer/317328814,0,知乎,伤残人员
#####,把修高速机场的资金一点点用着医疗照顾弱势群体上,,2,微博,伤残人员
#####,平等就如自由一样都是相对而言，一种理想的说法,,1,微博,儿童
#####,黄种人思想封建，吃别人血肉不允许别人反抗。,被儿童过的人后来都怎么样了？,0,知乎,儿童
#####,你懂个屁，这是防止拐卖未成年人去工作[生气生气生气大笑大笑doge],蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0,知乎,儿童
#####,想得太简单了，我小学初中到处都是打架的，打老师的都有，如果在学校解决就皮肉伤，在外面就见血进医院，那些人为了自己的面子什么都干的出来，如果打得是要混社会的还好，但是涉及到非同类，会对他们影响很大，完全是被踩在脚底下，身心上的痛苦无法明说,,1,微博,儿童
#####,现在这个社会，这事不足为奇允悲],,2,微博,弱势地位群体
#####,领导说公司效益好，但工资就是不涨,,0,微博,普通人
#####,几个河南弱势地位群体在我这里工作一个月，故意破坏工厂设施，被我发现后直接开除，然后发工资签字走人，第二天上午其中一个又回来了，一把鼻涕一把泪说他的钱全被其他人抢走了，昨天还是在桥洞过的夜，到现在还没吃饭，问我能不能给点车费他，我心一软就给了他500元，然后他又说没钱回家和老婆不能交待，,,2,微博,弱势地位群体
#####,打篮球应该至少成为安东尼合适一点,弱势地位群体家的孩子不能拥有娱乐吗？,0,知乎,儿童
#####,学生一定要参与学校管理！,,2,微博,儿童
#####,好哒等我有时间写！,https://www.zhihu.com/answer/318521779,0,知乎,普通人
#####,一本正经的胡说八道，要么就是不变通,什么样的人容易被人欺负？,0,知乎,弱势地位群体
#####,环卫都能榨真的是,你看得起弱势地位群体么？,0,知乎,弱势地位群体
#####,你这纯属捣乱了，人家说的是与工种相匹配的劳动保护，给予切换工作内外时间的体面，你在这office员工要淋浴房，这是必要的保护和体面吗？这是额外的福利，工种非必要，多了是享受。,“弱势地位群体”面馆就餐被拒你怎么看？,0,知乎,弱势地位群体
#####,很多打工的也没有五险一啊,奉劝很多年轻女性，民法典婚姻编不是设计出来让你通过结婚挣钱的，不可能让你赚到钱，你放心好了，立法主旨就是谨防任何已婚妇女通过婚姻赚到钱，再说我国法律也不鼓励任何不劳而获的行为，天上不可能掉馅饼。打工就是最小单位的爱国，如果你不打工，劳动法不会保障你权益的。经济还不独立呢，不想着手持劳动法去劳动市场上找份工，有五险一金，如果被企业坑了上手就是申请劳动仲裁，等待国家法律帮你一把。竟然想着去结婚给某个家庭打一份工，想着对方挣钱养家你美貌如花？是不是想多了，这份工作全年无休，做六休一都不行，还没有保险，没有假期，还给别人生个孩子随别人姓，每天晚上躺在床上心里写“亏”字？都不知道你怎么想的,0,微博,妇女
#####,这叫努力才有回报，我朋友女儿今年高考了，人其实很聪明就是不努力，还有几十天高考周末就是看手机玩游戏，不给手机就看电视。作业不写，问就是同学也不写呀写不完，遇到不会的题就逃避假装看不到，最好两星期才感觉她紧张起来。高考回来就哭了说没考好努力了也没考好，叫买的手机也没买，没有手机玩，还得安慰她。呀真是人比人气死人,https://www.zhihu.com/answer/318521779,0,知乎,普通人
#####,我是残疾人，可以认识吗,https://www.zhihu.com/answer/850145851,0,知乎,伤残人员
#####,还有，对我来说，她就是丑八怪恶巫婆，是多少个日日夜夜阴魂不散的梦魇，值得我用一切恶毒的言语攻击她。难道你谈及一个你讨厌的人还要挑好听的说？,,0,微博,儿童
#####,快更楼主，末日24楼就追随你，别让我失望！,https://www.zhihu.com/answer/2036824143,0,知乎,普通人
#####,世界和平的唯一办法就是消灭盎撒,,0,微博,弱势地位群体
#####,我之前见过特别多次新疆人偷东西，团伙一堆，我见义勇为，一群新疆人就围上来恐吓，里面还有女的，小的。唉，干点啥不好,,0,微博,普通人
#####,其实还好了，哈哈，感觉就是个话痨多嘴的农村小老太,为什么现在很多人对家里的老人都感到很反感？,3,知乎,老人
#####,当年儿童我的人过得比我好怎么办,儿童的严重程度被夸大了吗？,0,知乎,儿童
#####,奉献爱心处处可为,星星孩子长大了更愁人，家长说摊上了全家心碎。张会齐园长带这些孩子从小到大不忍丢下，又成立了养护管理??，我们团队志愿者带领大学师生纷纷捐款7200元，请看看这些捐款人中没有大款、没有名牌，学生省了生活费：伸出你的手 关爱残疾人。！ 唐革军的微博视频,0,微博,伤残人员
#####,一切都是物质组成，所有的一切意识和生命活动都以物质为载体，没有任何意义。,https://www.zhihu.com/answer/1551651479,0,知乎,普通人
#####,植树造林有收入不？捐赠吗？,3,0,微博,老人
#####,看看红楼梦里的迎春探春对比大概知道了[捂脸捂脸,什么样的人容易被人欺负？,0,知乎,弱势地位群体
#####,看到小学时欺负我的那些人现在一个比一个混的差，我心里莫名一阵暗爽,儿童的严重程度被夸大了吗？,0,知乎,儿童
#####,上门，不是没有话语权了和一些风俗习惯不同，上门除非能力强，否则过不好的。,弱势地位群体现在的光棍现象有多严重？,0,知乎,弱势地位群体
#####,对于弱势地位群体孩子来说，读书考个好大学，是比较稳的道路,弱势地位群体家的孩子不能拥有娱乐吗？,1,知乎,儿童
#####,这文案是沈阳民政局写的吧，什么世道啊。社会主义核心价值观呢？,,0,微博,伤残人员
#####,我也是跨专业考新闻的，六月份就要考试了，我希望我们这个世界能好一点,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0,知乎,妇女
#####,论纳粹德国的腐败和反腐,你看得起弱势地位群体么？,0,知乎,弱势地位群体
#####,早日结束战争吧,0,0,微博,伤残人员
#####,我还想找个孤儿呢过年不用走亲戚就待自个儿小家里多好没那么多破事今天七夕许愿一个从天而降的孤儿对象一生一世一双人浪漫捏,,0,微博,单亲家庭
#####,“勤天下无难事所有的一鸣惊人，其实都是厚积薄发。,每日一善 #阳光信用# #每日一善#【互动指路 不吞必hui 不带? 勿带hui字，带hui字降双方? 仅限每日一善】惟奋斗者进，惟奋斗者强，惟奋斗者胜，只有奋斗才是创造美好生活的有力保障。一个时代有一个时代的主题，一代人有一代人的使命，每一个普通人的奋斗，都是时代潮音里不可缺少的有力音符，都将汇聚成实现个人梦想以及中国梦的澎湃力量。青年兴则国家兴，青年强则国家强，作为新时代的青年，必须要树立远大理想，青年志存高远，就能激发奋进潜力，青春岁月就不会像无舵之舟漂泊不定。爱国，是一个民族团结、奋进与强大之源。爱国，是一个国民安身、立命与成长之根。@曹国伟,0,微博,普通人
#####,我妈冠心病，高血压都打了,,0,微博,老人
#####,美国抓紧给乌克兰f16,#妇女历史月# #探索美国# 罗莎·帕克斯(Rosa Parks) 以发起蒙哥马利巴士抵制运动而闻名，她也是美国全国有色人种协进会（NAACP） 蒙哥马利分会的重要成员。 今天，游客可以参观罗莎·帕克斯博物馆并在阿拉巴马州蒙哥马利进行一次民权之旅。 ,0,微博,妇女
#####,用别人的东西要还回原位恢复原样吧，基本礼貌问题,为什么现在很多人对家里的老人都感到很反感？,0,知乎,老人
#####,和谐社区，幸福社区人。,《持家乐业展女性风采、创先争优做时代先锋！西等一组贵州踏青游记》#贵州旅行# 春日踏青好时节，万物复苏柳条黄。阳春三月，柳绿花红、莺歌燕舞，大地一片生机勃勃的景象......     #一种很放肆的春游# 为增强社区女性同胞的幸福感、加强社区女同胞之间交流、丰富大家的精神文化生活，西安市雁塔区西等驾坡社区第一小组为欢度“三八妇女节”报批的“持家乐业展女性风采、创先争优做时代先锋”贵州踏青出游活动顺利开展。#说走就走的旅行#   持家乐业展女性风采、创先争优做时代先锋！西等一组贵州踏青游记,0,微博,妇女
